scenario,method,seed,path,valid_for_paper,has_sentinel,selection_score,min_recovery_ratio,critical_load_recovery_ratio,communication_recovery_ratio,power_recovery_ratio,road_recovery_ratio,constraint_violation_rate_eval,invalid_action_rate_eval,wait_hold_usage_eval,mean_progress_delta_eval,eval_success_rate,safety_capacity_index,artifact_run_dir,revise_module_path
standard_severe,baseline_rl,summary,outputs/topic_suite_rerun_20260423/topic_summary.json,True,False,0.3132951339540027,0.5867565506034428,0.8495023283693525,0.0,0.0,0.0,0.08055555555555556,0.08055555555555556,0.2555555555555556,0.0,0.0,0.7785239409738117,,
standard_severe,single_shot_llm,summary,outputs/topic_suite_rerun_20260423/topic_summary.json,True,False,0.4190325405041595,0.6191268596384261,0.8685031467013888,0.0,0.0,0.0,0.0,0.0,0.2634132502776571,0.0,0.0,0.8206705022189352,,
standard_severe,full_outer_loop,summary,outputs/topic_suite_rerun_20260423/topic_summary.json,True,False,0.33977358437246746,0.6171037091149224,0.8640084432231054,0.0,0.0,0.0,0.0,0.0,0.2555555555555556,0.0,0.0,0.8183892533183098,,
standard_severe,ablation_fixed_global,summary,outputs/topic_suite_rerun_20260423/topic_summary.json,True,False,0.4330827749505773,0.6227408614423541,0.8770474592844645,0.0,0.0,0.0,0.0,0.0,0.2627492877492878,0.0,0.0,0.8249259122543865,,
