scenario,method,n_valid,selection_score_mean,selection_score_std,min_recovery_ratio_mean,min_recovery_ratio_std,critical_load_recovery_ratio_mean,critical_load_recovery_ratio_std,communication_recovery_ratio_mean,communication_recovery_ratio_std,power_recovery_ratio_mean,power_recovery_ratio_std,road_recovery_ratio_mean,road_recovery_ratio_std,constraint_violation_rate_eval_mean,constraint_violation_rate_eval_std,invalid_action_rate_eval_mean,invalid_action_rate_eval_std,wait_hold_usage_eval_mean,wait_hold_usage_eval_std,mean_progress_delta_eval_mean,mean_progress_delta_eval_std,safety_capacity_index_mean,safety_capacity_index_std
standard_moderate,baseline_rl,3,0.4106497732987551,0.012865164017815059,0.6225333246919843,0.00959939287841844,0.8488253951072693,0.012786025625416808,0.6675810615221659,0.010560621497582289,0.8787517613834805,0.009360141415422232,0.6225333246919843,0.00959939287841844,0.20458602728889186,0.01511521140725349,0.20458602728889186,0.01511521140725349,0.18084299090986386,0.014999763649823947,0.0041790245605219075,0.002044113616286181,,
standard_moderate,full_outer_loop,3,0.3763904354993575,0.07960114869696236,0.6156598561339908,0.002500427238448373,0.8521011703544192,0.021619726339935873,0.6824784080187479,0.03615615187571722,0.8397831784354315,0.04804275240797013,0.6156598561339908,0.002500427238448373,0.20767365888350517,0.011011619380614774,0.20767365888350517,0.011011619380614774,0.17280712249007993,0.01089794466942552,0.002839342076029278,0.0005085483597739008,0.751414261605892,0.0035231827226207377
standard_moderate,single_shot_llm,3,0.3763904354993575,0.07960114869696236,0.6156598561339908,0.002500427238448373,0.8521011703544192,0.021619726339935873,0.6824784080187479,0.03615615187571722,0.8397831784354315,0.04804275240797013,0.6156598561339908,0.002500427238448373,0.20767365888350517,0.011011619380614774,0.20767365888350517,0.011011619380614774,0.17280712249007993,0.01089794466942552,0.002839342076029278,0.0005085483597739008,0.751414261605892,0.0035231827226207377
