scenario,method,seed,valid_for_paper,selection_score,min_recovery_ratio,critical_load_recovery_ratio,communication_recovery_ratio,power_recovery_ratio,road_recovery_ratio,constraint_violation_rate_eval,invalid_action_rate_eval,wait_hold_usage_eval,mean_progress_delta_eval,safety_capacity_index,candidate_source,validation_status,fallback_used,fallback_reason,selected_candidate_id,rejection_reason
standard_severe,baseline_rl,42,True,0.34642261258761087,0.6142180860042572,0.8928419947624207,0.6501415967941284,0.8104100525379181,0.6142180860042572,0.0,0.0,0.25833333333333336,0.004606208701928457,,,,False,,,
standard_severe,baseline_rl,43,True,0.2499966722897121,0.523142029841741,0.7816263536612192,0.5649993320306143,0.8224928577740988,0.523142029841741,0.24166666666666667,0.24166666666666667,0.24166666666666667,0.003241211920976639,,,,False,,,
standard_severe,baseline_rl,44,True,0.34346611698468527,0.6229095359643301,0.8740386366844177,0.659491499265035,0.7995838125546774,0.6229095359643301,0.0,0.0,0.26666666666666666,0.004681882758935292,,,,False,,,
standard_severe,single_shot_llm,42,True,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.6548512776692709,0.7852780620257059,0.6186127364635468,0.0,0.0,0.25833333333333336,0.004515348374843598,0.8180529882510503,noop_fallback,valid,True,,r1_backstop,constraint_violation_not_allowed|invalid_action_not_allowed|no_final_progress_and_not_late_stage|resource_sustainability_collapse
standard_severe,single_shot_llm,43,True,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.65894482533137,0.8149617910385132,0.6223797698815664,0.0,0.0,0.26495726495726496,0.00488814481341087,0.8214612528681755,noop_fallback,valid,True,,r1_backstop,constraint_violation_not_allowed|invalid_action_not_allowed|resource_sustainability_collapse
standard_severe,single_shot_llm,44,True,0.44255146429684883,0.616388072570165,0.8764612674713135,0.6775391399860382,0.805474986632665,0.616388072570165,0.0,0.0,0.2669491525423729,0.004855224655734168,0.8224972690145175,noop_fallback,valid,True,,r1_backstop,constraint_violation_not_allowed|invalid_action_not_allowed|resource_sustainability_collapse
standard_severe,full_outer_loop,42,True,0.33946843979756036,0.6186127364635468,0.8615386585394541,0.6548512776692709,0.7852780620257059,0.6186127364635468,0.0,0.0,0.25833333333333336,0.004515348374843598,0.8180529882510503,noop_fallback,valid,False,,r3_feedback_refined,constraint_violation_not_allowed|critical_recovery_too_low_vs_reference|generated_not_competitive_vs_baseline_tolerance|invalid_action_not_allowed|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|not_finish_oriented_under_zero_success|progress_delta_too_low_vs_reference|resource_sustainability_collapse
standard_severe,full_outer_loop,43,True,0.4750777199015961,0.6223797698815664,0.8675095240275065,0.65894482533137,0.8149617910385132,0.6223797698815664,0.0,0.0,0.26495726495726496,0.00488814481341087,0.8214612528681755,noop_fallback,valid,False,,r3_feedback_refined,constraint_violation_not_allowed|critical_recovery_too_low_vs_reference|generated_not_competitive_vs_baseline_tolerance|invalid_action_not_allowed|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|not_finish_oriented_under_zero_success|progress_delta_too_low_vs_reference|resource_sustainability_collapse
standard_severe,full_outer_loop,44,True,0.44255146429684883,0.616388072570165,0.8764612674713135,0.6775391399860382,0.805474986632665,0.616388072570165,0.0,0.0,0.2669491525423729,0.004855224655734168,0.8224972690145175,noop_fallback,valid,False,,r3_feedback_refined,constraint_violation_not_allowed|critical_recovery_too_low_vs_reference|generated_not_competitive_vs_baseline_tolerance|invalid_action_not_allowed|multi_layer_recovery_regression|no_final_progress_and_not_late_stage|not_finish_oriented_under_zero_success|progress_delta_too_low_vs_reference|resource_sustainability_collapse
