scenario,method,n_total,n_valid,evidence_level,selection_score_mean,selection_score_std,min_recovery_ratio_mean,min_recovery_ratio_std,critical_load_recovery_ratio_mean,critical_load_recovery_ratio_std,communication_recovery_ratio_mean,communication_recovery_ratio_std,power_recovery_ratio_mean,power_recovery_ratio_std,road_recovery_ratio_mean,road_recovery_ratio_std,constraint_violation_rate_eval_mean,constraint_violation_rate_eval_std,invalid_action_rate_eval_mean,invalid_action_rate_eval_std,wait_hold_usage_eval_mean,wait_hold_usage_eval_std,mean_progress_delta_eval_mean,mean_progress_delta_eval_std,eval_success_rate_mean,eval_success_rate_std,safety_capacity_index_mean,safety_capacity_index_std
resource_moderate,ablation_fixed_global,1,1,partial_n1,0.0,0.0,0.5891944567362467,0.0,0.9010915524429746,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.35,0.0,,0.0,0.0,0.0,0.8216001032127275,0.0
resource_moderate,baseline_rl,3,3,per_seed_n3,0.2348879274174019,0.01804305056736662,0.43174915512402845,0.027844072460850775,0.6557930575476753,0.047580604935110606,0.48888137439886725,0.0251309505329141,0.5712009933259752,0.021353945831555834,0.4336783670716815,0.030571411343630457,0.04444444444444443,0.06285393610547088,0.04444444444444443,0.06285393610547088,0.25925925925925924,0.15108205966200844,0.0018173445154118666,0.0004379757109066943,0.0,0.0,0.667306441101763,0.014274875230980663
resource_moderate,full_outer_loop,3,3,per_seed_n3,0.29298216543374234,0.03035961156478475,0.5097570154401991,0.056102662035432224,0.7628361582756042,0.07827218061089196,0.5432431896527607,0.06886889274882214,0.6701892879274156,0.08587399016063431,0.5172051025761498,0.05179556479186083,0.0,0.0,0.0,0.0,0.2722222222222222,0.061363116762151435,0.004021534710018677,0.0009627120525055781,0.0,0.0,0.7454076108005312,0.04626072292954001
resource_moderate,single_shot_llm,3,3,per_seed_n3,0.31552119085965336,0.04468206792199474,0.5298333366711934,0.08394930107365604,0.8369559645652771,0.11121580098610745,0.5810968710316552,0.07777167826598662,0.7492524584134419,0.08456471259135062,0.5298333366711934,0.08394930107365604,0.0,0.0,0.0,0.0,0.3222222222222222,0.039283710065919325,0.00394415480119205,0.001242411733566576,0.0,0.0,0.7783762554327647,0.06828997915811054
