scenario,method,step,mean_cumulative_progress,std_cumulative_progress,n_seeds
standard_moderate,baseline_rl,29,0.10985458642244339,0.04418061711244333,3
standard_moderate,baseline_rl,30,0.1121186912059784,0.044348239595929206,3
standard_moderate,baseline_rl,31,0.11440682411193848,0.04512886064262485,3
standard_moderate,baseline_rl,32,0.12016019423802694,0.04509951614239104,3
standard_moderate,baseline_rl,33,0.12472220829554967,0.04392841437638675,3
standard_moderate,baseline_rl,34,0.12720421808106558,0.04443376897342836,3
standard_moderate,baseline_rl,35,0.1317362326842088,0.042879895858164346,3
standard_moderate,baseline_rl,36,0.13349256148705116,0.04350096619645863,3
standard_moderate,baseline_rl,37,0.13496706118950477,0.044431548696618514,3
standard_moderate,baseline_rl,38,0.14139812688032785,0.040804582033289453,3
standard_moderate,baseline_rl,39,0.14287792642911276,0.041444728227244064,3
standard_moderate,full_outer_loop,0,0.004845344358020359,0.0030194011454267996,3
standard_moderate,full_outer_loop,1,0.009709311856163872,0.0060805286608661855,3
standard_moderate,full_outer_loop,2,0.014592084619734023,0.009183827694199969,3
standard_moderate,full_outer_loop,3,0.01949390106730991,0.012329816667226143,3
standard_moderate,full_outer_loop,4,0.023415419790479872,0.013233659098515281,3
standard_moderate,full_outer_loop,5,0.027342806259791057,0.014308212166351723,3
standard_moderate,full_outer_loop,6,0.031178977754380967,0.015571290551296873,3
standard_moderate,full_outer_loop,7,0.03434056374761793,0.01731447627493813,3
standard_moderate,full_outer_loop,8,0.03916551007164849,0.017416821605732814,3
standard_moderate,full_outer_loop,9,0.04854167169994778,0.014818937003195707,3
standard_moderate,full_outer_loop,10,0.05577101185917854,0.011815315000238184,3
standard_moderate,full_outer_loop,11,0.060355499386787415,0.01282452568097644,3
standard_moderate,full_outer_loop,12,0.06545358896255493,0.01665036966517505,3
standard_moderate,full_outer_loop,13,0.06955762952566147,0.019707794341136748,3
standard_moderate,full_outer_loop,14,0.0742877684533596,0.023142374660151774,3
standard_moderate,full_outer_loop,15,0.07871133461594582,0.02711709731181443,3
standard_moderate,full_outer_loop,16,0.08053610473871231,0.028425310344237016,3
standard_moderate,full_outer_loop,17,0.08521877601742744,0.033611092302389345,3
standard_moderate,full_outer_loop,18,0.0893959179520607,0.03771686506784413,3
standard_moderate,full_outer_loop,19,0.09325195476412773,0.04195978659687485,3
standard_moderate,full_outer_loop,20,0.09487428516149521,0.042774571105504255,3
standard_moderate,full_outer_loop,21,0.09638579934835434,0.04373316128608592,3
standard_moderate,full_outer_loop,22,0.09712893143296242,0.04430363739504179,3
standard_moderate,full_outer_loop,23,0.09867973253130913,0.04511576019446803,3
standard_moderate,full_outer_loop,24,0.0996827706694603,0.04491690399940069,3
standard_moderate,full_outer_loop,25,0.10295070335268974,0.04509879501660907,3
standard_moderate,full_outer_loop,26,0.10530974343419075,0.04510154935006743,3
standard_moderate,full_outer_loop,27,0.10614576190710068,0.045655189414708364,3
standard_moderate,full_outer_loop,28,0.10837668552994728,0.04566827226861606,3
standard_moderate,full_outer_loop,29,0.10889802873134613,0.0463284143127317,3
standard_moderate,full_outer_loop,30,0.11094159260392189,0.04726550071522855,3
standard_moderate,full_outer_loop,31,0.11282725259661674,0.04760854520866871,3
standard_moderate,full_outer_loop,32,0.11843376557032267,0.04743320137108057,3
standard_moderate,full_outer_loop,33,0.12318821890013558,0.047570248940619383,3
standard_moderate,full_outer_loop,34,0.12552697317940847,0.0482578886660523,3
standard_moderate,full_outer_loop,35,0.12621948548725673,0.048349799910492465,3
standard_moderate,full_outer_loop,36,0.12820488214492798,0.04931130791693869,3
standard_moderate,full_outer_loop,37,0.12997095925467356,0.04982555179414271,3
standard_moderate,full_outer_loop,38,0.1421165814002355,0.044692306663693226,3
standard_moderate,full_outer_loop,39,0.1439361274242401,0.045145659033348606,3
standard_moderate,single_shot_llm,0,0.004845344358020359,0.0030194011454267996,3
standard_moderate,single_shot_llm,1,0.009709305233425565,0.006080531611767805,3
standard_moderate,single_shot_llm,2,0.014592084619734023,0.009183827694199969,3
standard_moderate,single_shot_llm,3,0.01949390106730991,0.012329816667226143,3
standard_moderate,single_shot_llm,4,0.023415419790479872,0.013233659098515281,3
standard_moderate,single_shot_llm,5,0.027342806259791057,0.014308212166351723,3
