scenario,method,step,mean_progress_delta,std_progress_delta,n_seeds
standard_moderate,baseline_rl,39,0.0014797995487848918,0.001478750331985245,3
standard_moderate,full_outer_loop,0,0.004845344358020359,0.0030194011454267996,3
standard_moderate,full_outer_loop,1,0.004863967498143514,0.0030611275357475443,3
standard_moderate,full_outer_loop,2,0.0048827727635701495,0.003103299091314666,3
standard_moderate,full_outer_loop,3,0.004901816447575887,0.003145989082175846,3
standard_moderate,full_outer_loop,4,0.003921518723169963,0.0017380291324042697,3
standard_moderate,full_outer_loop,5,0.003927386469311184,0.0017622224695288376,3
standard_moderate,full_outer_loop,6,0.0038361714945899118,0.001830905763697749,3
standard_moderate,full_outer_loop,7,0.0031615859932369655,0.002466229440690398,3
standard_moderate,full_outer_loop,8,0.0048249463240305586,0.0037724168895499123,3
standard_moderate,full_outer_loop,9,0.009376161628299289,0.002763309162841384,3
standard_moderate,full_outer_loop,10,0.009884964674711227,0.001771348148870125,3
standard_moderate,full_outer_loop,11,0.0045844875276088715,0.004405424145250534,3
standard_moderate,full_outer_loop,12,0.005098089575767517,0.004818558878662099,3
standard_moderate,full_outer_loop,13,0.004104040563106537,0.004869417967693097,3
standard_moderate,full_outer_loop,14,0.004730138927698135,0.004540525424616063,3
standard_moderate,full_outer_loop,15,0.004423566162586212,0.004802489877080497,3
standard_moderate,full_outer_loop,16,0.0018247701227664948,0.0014801537133584855,3
standard_moderate,full_outer_loop,17,0.004682671278715134,0.005361290995874013,3
standard_moderate,full_outer_loop,18,0.004177141934633255,0.004638638494472217,3
standard_moderate,full_outer_loop,19,0.003856036812067032,0.0048044366771829525,3
standard_moderate,full_outer_loop,20,0.0016223303973674774,0.0014784084987137021,3
standard_moderate,full_outer_loop,21,0.0015115141868591309,0.0013799961886824105,3
standard_moderate,full_outer_loop,22,0.000743132084608078,0.0013534013292780386,3
standard_moderate,full_outer_loop,23,0.0015508010983467102,0.001600506344620864,3
standard_moderate,full_outer_loop,24,0.0010030381381511688,0.0015148954296292554,3
standard_moderate,full_outer_loop,25,0.0032679326832294464,0.0006203697365015107,3
standard_moderate,full_outer_loop,26,0.002359040081501007,0.0012902361763356199,3
standard_moderate,full_outer_loop,27,0.0008360184729099274,0.0014709546365121856,3
standard_moderate,full_outer_loop,28,0.0022309236228466034,0.0014151013396884937,3
standard_moderate,full_outer_loop,29,0.0005213432013988495,0.0012309869025910372,3
standard_moderate,full_outer_loop,30,0.00204356387257576,0.0016027562342893944,3
standard_moderate,full_outer_loop,31,0.0018856599926948547,0.0016963245447429221,3
standard_moderate,full_outer_loop,32,0.0026708245277404785,0.001148844903023391,3
standard_moderate,full_outer_loop,33,0.0011965632438659668,0.001615980637332783,3
