scenario,method,n_total,n_valid,evidence_level,source_quality_note,suitable_for_main_text,suitable_for_supplement,selection_score_mean,selection_score_std,min_recovery_ratio_mean,min_recovery_ratio_std,critical_load_recovery_ratio_mean,critical_load_recovery_ratio_std,communication_recovery_ratio_mean,communication_recovery_ratio_std,power_recovery_ratio_mean,power_recovery_ratio_std,road_recovery_ratio_mean,road_recovery_ratio_std,constraint_violation_rate_eval_mean,constraint_violation_rate_eval_std,invalid_action_rate_eval_mean,invalid_action_rate_eval_std,wait_hold_usage_eval_mean,wait_hold_usage_eval_std,mean_progress_delta_eval_mean,mean_progress_delta_eval_std,eval_success_rate_mean,eval_success_rate_std,safety_capacity_index_mean,safety_capacity_index_std
standard_moderate,baseline_rl,3,3,per_seed_n3,valid means exclude sentinel runs,True,True,0.4106497732987551,0.010504362433620401,0.6225333246919844,0.00783787146421062,0.8488253951072693,0.010439746206807113,0.6675810615221659,0.008622711345247782,0.8787517613834805,0.007642523462692259,0.6225333246919844,0.00783787146421062,0.20458602728889186,0.012341518434022236,0.20458602728889186,0.012341518434022236,0.18084299090986386,0.012247255734805241,0.0041790245605219075,0.0016690117787254764,0.3333333333333333,0.0,0.7535997437430711,0.004868124882730094
standard_moderate,single_shot_llm,3,3,per_seed_n3,valid means exclude sentinel runs,True,True,0.39716373412314887,0.02188484036387283,0.6417174504862891,0.03249999559481115,0.8603850040170882,0.018714039364904095,0.6851730379793379,0.01840184319374752,0.8531053264935812,0.03932370431217573,0.6417174504862891,0.03249999559481115,0.2699329728854059,0.07304229567895808,0.2699329728854059,0.07304229567895808,0.15216080721821565,0.03689844471240135,0.003673909863367699,0.0004806715937127673,0.3333333333333333,0.0,0.7447559672105601,0.015843855374582175
standard_moderate,full_outer_loop,3,3,per_seed_n3,valid means exclude sentinel runs,True,True,0.3973592908746681,0.02211554372919368,0.6431226697232988,0.03128672718601896,0.8553603324625227,0.012490267209657808,0.6810442937744988,0.021588298536141838,0.8503109481599596,0.035430604540055394,0.6431226697232988,0.03128672718601896,0.25836785938480855,0.08138388730222816,0.25836785938480855,0.08138388730222816,0.15315756434400501,0.03729435335724367,0.0036074841051736604,0.0005333954670049977,0.3333333333333333,0.0,0.7469586929495949,0.017662693610155163
