scenario,method,n_total,n_valid,selection_score_mean,min_recovery_ratio_mean,critical_load_recovery_ratio_mean,communication_recovery_ratio_mean,power_recovery_ratio_mean,road_recovery_ratio_mean,constraint_violation_rate_eval_mean,invalid_action_rate_eval_mean,wait_hold_usage_eval_mean,mean_progress_delta_eval_mean,eval_success_rate_mean,safety_capacity_index_mean,selection_score_std,min_recovery_ratio_std,critical_load_recovery_ratio_std,communication_recovery_ratio_std,power_recovery_ratio_std,road_recovery_ratio_std,constraint_violation_rate_eval_std,invalid_action_rate_eval_std,wait_hold_usage_eval_std,mean_progress_delta_eval_std,eval_success_rate_std,safety_capacity_index_std
resource_moderate,baseline_rl,3,3,0.23488792741740194,0.4317491551240285,0.6557930575476753,0.4888813743988673,0.5712009933259752,0.43367836707168156,0.044444444444444446,0.044444444444444446,0.25925925925925924,0.001817344515411942,0.0,0.667306441101763,0.018043050567366603,0.027844072460850775,0.047580604935110606,0.025130950532914073,0.021353945831555834,0.03057141134363043,0.0628539361054709,0.0628539361054709,0.15108205966200844,0.00043797571090670027,0.0,0.014274875230980663
resource_moderate,single_shot_llm,3,2,0.347684278100729,0.5891419351100922,0.9178647249937057,0.6360372255245844,0.8164931237697601,0.5891419351100922,0.0,0.0,0.35,0.004871372878551484,0.0,0.8274523310363293,0.0009931709269682676,5.25216261545447e-05,0.003928904732068417,5.252659320831299e-05,0.0007077554861704138,5.25216261545447e-05,0.0,0.0,0.0,5.505234003066756e-06,0.0,0.0013934992253780143
resource_moderate,full_outer_loop,3,3,0.26086497941723574,0.45675336983468795,0.6770832141240438,0.5065277698967192,0.5815619462066226,0.4642014569706387,0.0,0.0,0.3592592592592593,0.0030437739910902798,0.0,0.6968428043855561,0.01714745055373688,0.01888038560304965,0.054937046120118425,0.0250775118428254,0.047044101304774225,0.026101577483967665,0.0,0.0,0.1801538741780046,0.0012430428979861375,0.0,0.025076893966660393
resource_moderate,ablation_fixed_global,1,1,0.34349390505419836,0.5891944567362467,0.9010915524429746,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.8216001032127275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
