scenario,method,step,mean_cumulative_progress,std_cumulative_progress,n_seeds
resource_moderate,full_outer_loop,7,0.03702681925561693,4.8966486737784746e-05,3
resource_moderate,full_outer_loop,8,0.04024571842617459,4.8966486737787254e-05,3
resource_moderate,full_outer_loop,9,0.04698843426174587,4.945686828317253e-05,3
resource_moderate,full_outer_loop,10,0.048155095842149526,4.945686828317303e-05,3
resource_moderate,full_outer_loop,11,0.05603026019202339,4.993864689105687e-05,3
resource_moderate,full_outer_loop,12,0.060546676317850746,4.9932911431440034e-05,3
resource_moderate,full_outer_loop,13,0.06382789214452107,4.993291143144153e-05,3
resource_moderate,full_outer_loop,14,0.07070272498660617,5.042616095855653e-05,3
resource_moderate,full_outer_loop,15,0.07186938656700982,5.042616095856555e-05,3
resource_moderate,full_outer_loop,16,0.08212437232335408,5.091367502606321e-05,3
resource_moderate,full_outer_loop,17,0.08329103721512689,5.0907939566441866e-05,3
resource_moderate,full_outer_loop,18,0.08780273795127869,5.091367502606321e-05,3
resource_moderate,full_outer_loop,19,0.09481281042098999,5.142986639165357e-05,3
resource_moderate,full_outer_loop,20,0.0959794885582394,5.143560185126589e-05,3
resource_moderate,full_outer_loop,21,0.10643586185243394,5.1934586838010255e-05,3
resource_moderate,full_outer_loop,22,0.10643586185243394,5.1934586838010255e-05,3
resource_moderate,full_outer_loop,23,0.11217952436871,5.193458683801126e-05,3
resource_moderate,full_outer_loop,24,0.11932811141014099,5.245364616858426e-05,3
resource_moderate,full_outer_loop,25,0.12049477299054463,5.245364616857925e-05,3
resource_moderate,full_outer_loop,26,0.13115745451715258,5.297557299147395e-05,3
resource_moderate,full_outer_loop,27,0.13115745451715258,5.297557299147395e-05,3
resource_moderate,full_outer_loop,28,0.13687516252199808,0.00014191525288165653,3
resource_moderate,full_outer_loop,29,0.14405072397655913,0.0003361902146510972,3
resource_moderate,full_outer_loop,30,0.14405072397655913,0.0003361902146510972,3
resource_moderate,full_outer_loop,31,0.15246365798844233,0.0005363928994002317,3
resource_moderate,full_outer_loop,32,0.15597489476203918,0.0005363977462542451,3
resource_moderate,full_outer_loop,33,0.1612877481513553,0.0012088311399775266,3
resource_moderate,full_outer_loop,34,0.16860552297698125,0.0014128121259496802,3
resource_moderate,full_outer_loop,35,0.16860552297698125,0.0014128121259496802,3
resource_moderate,full_outer_loop,36,0.17716230948766074,0.0016195832208806794,3
resource_moderate,full_outer_loop,37,0.18074109156926474,0.0016195832208806794,3
resource_moderate,full_outer_loop,38,0.19152320424715677,0.0017431992616681465,3
resource_moderate,full_outer_loop,39,0.19346765345997283,0.002412877345834662,3
resource_moderate,single_shot_llm,0,0.004512851436932881,0.0010128468275070188,3
resource_moderate,single_shot_llm,1,0.008012842800882127,0.0010128567616307204,3
resource_moderate,single_shot_llm,2,0.012556696931521097,0.0020566930373509718,3
resource_moderate,single_shot_llm,3,0.01804803974098629,0.002056688070299241,3
resource_moderate,single_shot_llm,4,0.02333348658349779,0.002220177446275266,3
resource_moderate,single_shot_llm,5,0.02559700608253479,0.001212469732281204,3
resource_moderate,single_shot_llm,6,0.031118611494700115,0.001212461306331413,3
resource_moderate,single_shot_llm,7,0.0370550983481937,8.482237661758889e-05,3
resource_moderate,single_shot_llm,8,0.04027399751875135,8.482237661758889e-05,3
resource_moderate,single_shot_llm,9,0.04701698819796244,8.566180864970092e-05,3
resource_moderate,single_shot_llm,10,0.04818364977836609,8.566180864969658e-05,3
resource_moderate,single_shot_llm,11,0.05605909890598721,8.650620797414951e-05,3
resource_moderate,single_shot_llm,12,0.060575511720445424,8.649627386670676e-05,3
resource_moderate,single_shot_llm,13,0.06385672754711574,8.649627386670936e-05,3
resource_moderate,single_shot_llm,14,0.0707318385442098,8.734067281087644e-05,3
resource_moderate,single_shot_llm,15,0.07189850012461345,8.734067281087297e-05,3
resource_moderate,single_shot_llm,16,0.08215377397007412,8.819500623914538e-05,3
resource_moderate,single_shot_llm,17,0.08332043886184692,8.819003941855683e-05,3
resource_moderate,single_shot_llm,18,0.08783213628662957,8.819003904554296e-05,3
resource_moderate,single_shot_llm,19,0.0948425034681956,8.907914161682129e-05,3
resource_moderate,single_shot_llm,20,0.09600917498270671,8.907417497855356e-05,3
resource_moderate,single_shot_llm,21,0.10646584630012512,8.995334307353164e-05,3
resource_moderate,single_shot_llm,22,0.10646584630012512,8.995334307353164e-05,3
resource_moderate,single_shot_llm,23,0.11220950881640117,8.995334307352297e-05,3
resource_moderate,single_shot_llm,24,0.11935839056968689,9.08474127451625e-05,3
resource_moderate,single_shot_llm,25,0.12052505215009053,9.08474127451573e-05,3
resource_moderate,single_shot_llm,26,0.13118804494539896,9.176135063171387e-05,3
resource_moderate,single_shot_llm,27,0.13118804494539896,9.176135063171387e-05,3
resource_moderate,single_shot_llm,28,0.13690575295024449,0.00018512937690063394,3
resource_moderate,single_shot_llm,29,0.1440816190507677,0.00037148267042994243,3
resource_moderate,single_shot_llm,30,0.1455199056201511,0.0027640585985349757,3
resource_moderate,single_shot_llm,31,0.15235554178555807,0.000455566029766271,3
resource_moderate,single_shot_llm,32,0.15608211358388266,0.0006606782644447105,3
resource_moderate,single_shot_llm,33,0.16041442089610627,0.001341494956705891,3
resource_moderate,single_shot_llm,34,0.16525240408049688,0.0052009747023531545,3
resource_moderate,single_shot_llm,35,0.16544684767723083,0.004873882046781007,3
resource_moderate,single_shot_llm,36,0.17245011859469947,0.007439721551191069,3
resource_moderate,single_shot_llm,37,0.17546978261735705,0.008393299880345886,3
resource_moderate,single_shot_llm,38,0.18383638064066568,0.012336899626968635,3
resource_moderate,single_shot_llm,39,0.1859251724349128,0.011837063724742915,3
